billboard_year,song_id,name,artist,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2014,6kOXFFNTzraDTj6fceHenx,"Let It Go - From ""Frozen""/Soundtrack Version",Idina Menzel,1/1/2013,56,0.541,0.485,8,-6.85,1,0.031,0.558,0,0.12,0.369,136.956,223840,4
2014,4QRZirU4s1f30iDHzuKncj,Wake Me Up,Avicii,7/30/2013,52,0.516,0.806,2,-5.133,1,0.0538,0.00389,0.000674,0.115,0.577,124.118,249693,4
2014,4QRZirU4s1f30iDHzuKncj,Wake Me Up,Avicii,7/30/2013,52,0.516,0.806,2,-5.133,1,0.0538,0.00389,0.000674,0.115,0.577,124.118,249693,4
2014,3LlAyCYU26dvFZBDUIMb7a,Demons,Imagine Dragons,9/4/2012,75,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.329,0.428,89.938,175200,4
2014,3LlAyCYU26dvFZBDUIMb7a,Demons,Imagine Dragons,9/4/2012,75,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.329,0.428,89.938,175200,4
2014,5Wd2bfQ7wc6GgSa32OmQU3,Story of My Life,One Direction,10/28/2013,0,0.606,0.663,3,-5.705,1,0.0473,0.242,0,0.145,0.293,120.967,244560,4
2014,4VrWlk8IQxevMvERoX08iC,Chandelier,Sia,7/4/2014,81,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07E-05,0.0685,0.572,117.089,216120,5
2014,4VrWlk8IQxevMvERoX08iC,Chandelier,Sia,7/4/2014,81,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07E-05,0.0685,0.572,117.089,216120,5
2014,0j3ce1xHAfekqNarvvRVHM,Black Widow,Iggy Azalea,1/1/2014,54,0.743,0.72,11,-3.753,1,0.124,0.192,0.000386,0.109,0.519,163.99,209423,4
2014,466s1BacUmiRdR3ISvNjyx,Bang Bang,Jessie J,8/25/2014,62,0.703,0.747,0,-4.446,0,0.0895,0.283,0,0.396,0.7,149.974,199320,4
2014,466s1BacUmiRdR3ISvNjyx,Bang Bang,Jessie J,8/25/2014,62,0.703,0.747,0,-4.446,0,0.0895,0.283,0,0.396,0.7,149.974,199320,4
2014,1DunhgeZSEgWiIYbHqXl0c,Latch,Disclosure,6/3/2013,71,0.729,0.735,1,-5.455,1,0.0919,0.0178,0.000193,0.089,0.544,121.986,255867,4
2014,4gbVRS8gloEluzf0GzDOFc,Maps,Maroon 5,9/2/2014,80,0.742,0.713,1,-5.522,0,0.0303,0.0205,0,0.059,0.879,120.032,189960,4
2014,5BrTUo0xP1wKXLJWUaGFtk,Loyal (feat. Lil Wayne & Tyga),Chris Brown,9/16/2014,76,0.841,0.522,10,-5.963,0,0.049,0.0168,1.37E-06,0.188,0.616,99.059,264947,4
2014,5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,American Authors,1/1/2014,80,0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012,194240,4
2014,14OxJlLdcHNpgsm4DRwDOB,Habits (Stay High),Tove Lo,1/1/2014,72,0.729,0.65,5,-3.539,1,0.0313,0.0702,6.69E-05,0.0829,0.347,110.02,209160,4
2014,14OxJlLdcHNpgsm4DRwDOB,Habits (Stay High),Tove Lo,1/1/2014,72,0.729,0.65,5,-3.539,1,0.0313,0.0702,6.69E-05,0.0829,0.347,110.02,209160,4
2014,6YUTL4dYpB9xZO5qExPf05,Summer,Calvin Harris,10/31/2014,82,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,222533,4
2014,0PjkFSNBbpfYRYpAG4uuGb,Boom Clap,Charli XCX,6/16/2014,53,0.659,0.911,4,-2.28,1,0.0786,0.154,0.000304,0.191,0.576,91.999,169866,4
2014,6jG2YzhxptolDzLHTGLt7S,Drunk in Love (feat. Jay-Z),Beyoncé,11/24/2014,73,0.589,0.621,5,-6.902,0,0.0468,0.00969,0.00104,0.181,0.401,140.03,323480,4
2014,7zycSpvjDcqh6YT1FEl2kY,Anaconda,Nicki Minaj,12/15/2014,55,0.963,0.603,2,-6.224,1,0.18,0.0673,5.93E-06,0.214,0.647,129.99,260240,4
2014,12KUFSHFgT0XCoiSlvdQi4,Break Free,Ariana Grande,8/25/2014,77,0.687,0.702,7,-5.324,0,0.0455,0.0064,4.35E-05,0.204,0.284,129.956,214840,4
2014,5JPvktsXqp4j17goUS4gqa,Bailando - Spanish Version,Enrique Iglesias,7/4/2014,25,0.719,0.78,7,-3.506,1,0.118,0.0499,2.02E-06,0.0398,0.96,90.936,243293,4
2014,0xMd5bcWTbyXS7wPrBtZA6,Burn,Ellie Goulding,1/1/2013,68,0.559,0.777,1,-5.031,1,0.0432,0.31,0,0.105,0.329,87.016,231212,4
2014,4B4zDmbHdkXZ1wUJv1yKFy,Wiggle (feat. Snoop Dogg),Jason Derulo,9/10/2013,69,0.697,0.621,9,-6.886,0,0.25,0.0802,0,0.162,0.721,81.946,193296,4
2014,3s4U7OHV7gnj42VV72eSZ6,Rather Be (feat. Jess Glynne),Clean Bandit,1/17/2014,74,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03E-06,0.193,0.549,120.97,227833,4
2014,0Dc7J9VPV4eOInoxUiZrsL,Don't Tell 'Em,Jeremih,12/4/2015,77,0.856,0.527,2,-5.225,1,0.0997,0.392,0,0.11,0.386,98.052,266840,4
2014,4q6dqyGM25sKFU8nYAGRe4,Show Me (feat. Chris Brown),Kid Ink,1/6/2014,72,0.711,0.508,7,-7.299,1,0.0494,0.0354,0,0.141,0.665,98.098,217800,4
2014,2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,Miley Cyrus,10/4/2013,78,0.53,0.422,5,-6.262,1,0.0342,0.407,0,0.107,0.349,119.964,221360,4
2014,2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,Miley Cyrus,10/4/2013,78,0.53,0.422,5,-6.262,1,0.0342,0.407,0,0.107,0.349,119.964,221360,4
2014,1A2UmLDZzDmpdzUjEkCc3z,Not a Bad Thing,Justin Timberlake,2/24/2014,0,0.337,0.717,2,-5.772,1,0.165,0.309,0,0.418,0.444,84.729,266533,4
2014,3sAIY2jtHpUHKfwDSSVgMM,Roar,Katy Perry,1/1/2013,40,0.667,0.782,7,-4.382,0,0.0317,0.00755,1.41E-05,0.494,0.44,89.972,222667,4
2014,3sAIY2jtHpUHKfwDSSVgMM,Roar,Katy Perry,1/1/2013,40,0.667,0.782,7,-4.382,0,0.0317,0.00755,1.41E-05,0.494,0.44,89.972,222667,4
2014,1j8z4TTjJ1YOdoFEDwJTQa,Ain't It Fun,Paramore,4/5/2013,75,0.61,0.893,9,-3.681,1,0.0921,0.154,4.41E-05,0.021,0.673,104.031,296520,4
2014,2stPxcgjdSImK7Gizl8ZUN,The Man,Aloe Blacc,1/1/2014,61,0.308,0.769,11,-7.256,0,0.065,0.0331,0,0.214,0.488,81.853,254880,4
2014,2TR7A4ulH9R1PNwMyd8o8U,This Is How We Roll,Florida Georgia Line,1/1/2013,71,0.555,0.931,8,-2.969,1,0.0367,0.016,0,0.405,0.723,132.085,220907,4
2014,5x9VIW2fS21JMswOt6AORI,Classic,MKTO,6/20/2013,68,0.713,0.781,1,-4.859,1,0.121,0.0353,0,0.155,0.8,102.078,175333,4
2014,6HFbq7cewJ7rPiffV0ciil,A Sky Full of Stars,Coldplay,5/2/2014,60,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,267867,4
2014,1huvTbEYtgltjQRXzrNKGi,Don't,Ed Sheeran,6/21/2014,75,0.806,0.608,1,-7.008,1,0.0659,0.0113,0,0.635,0.849,95.049,219840,4
2014,1huvTbEYtgltjQRXzrNKGi,Don't,Ed Sheeran,6/21/2014,75,0.806,0.608,1,-7.008,1,0.0659,0.0113,0,0.635,0.849,95.049,219840,4
2014,53nYJhuLN93D8WIDfJd4Rf,Na Na,Trey Songz,1/21/2014,51,0.67,0.476,9,-6.253,0,0.0406,0.328,0,0.104,0.235,96.975,231907,4
2014,19gEmPjfqSZT0ulDRfjl0m,Hot N*gga,Bobby Shmurda,7/25/2014,75,0.794,0.51,9,-7.314,1,0.42,0.0505,1.81E-06,0.0562,0.18,167.879,194561,4
2014,2axd59iRySNyY8JlmHcmFn,"Hold On, We're Going Home",Drake,1/1/2013,33,0.77,0.451,6,-6.636,0,0.0625,0.00435,2.81E-05,0.0875,0.32,100.001,227027,4
2014,2axd59iRySNyY8JlmHcmFn,"Hold On, We're Going Home",Drake,1/1/2013,33,0.77,0.451,6,-6.636,0,0.0625,0.00435,2.81E-05,0.0875,0.32,100.001,227027,4
2014,6K8qKeWo5MsFED7wCR6Kop,Sing,Ed Sheeran,6/21/2014,73,0.818,0.67,8,-4.451,0,0.0472,0.304,1.22E-06,0.0601,0.939,119.988,235382,4
2014,4G8gkOterJn0Ywt6uhqbhp,Radioactive,Imagine Dragons,9/4/2012,74,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,186813,4
2014,4G8gkOterJn0Ywt6uhqbhp,Radioactive,Imagine Dragons,9/4/2012,74,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,186813,4
2014,7hpGGPTNTgdmyjtudEmLfX,My Nigga,YG,1/1/2013,0,0.665,0.475,10,-6.58,0,0.224,0.0756,0,0.176,0.785,171.255,236093,4
2014,13P5rwmk2EsoFRIz9UCeh9,Cool Kids,Echosmith,10/4/2013,73,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21E-06,0.12,0.786,130.027,237627,4
2014,4RXpgGM7A4Hg7cFBoH5KyF,Hey Brother,Avicii,9/13/2013,38,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64E-05,0.0828,0.458,125.014,255093,4
2014,1QdpGjYp035BXJB7qPAzl9,Trumpets,Jason Derulo,9/10/2013,57,0.627,0.703,0,-4.884,1,0.236,0.563,0,0.0962,0.64,81.897,217307,4
2014,2bL2gyO6kBdLkNSkxXNh6x,Animals,Maroon 5,9/2/2014,79,0.279,0.742,4,-6.46,0,0.0898,0.000185,0,0.593,0.328,189.868,231013,4
2014,2bL2gyO6kBdLkNSkxXNh6x,Animals,Maroon 5,9/2/2014,79,0.279,0.742,4,-6.46,0,0.0898,0.000185,0,0.593,0.328,189.868,231013,4
2014,5HJqpDspKDKwQpLjvkcIsD,Burnin' It Down,Jason Aldean,10/7/2014,66,0.681,0.795,6,-6.652,1,0.049,0.305,9.41E-06,0.109,0.64,135.939,219160,4
2014,03fT3OHB9KyMtGMt2zwqCT,Play It Again,Luke Bryan,1/1/2013,76,0.506,0.886,11,-3.225,1,0.0655,0.0916,0,0.0734,0.595,143.935,226867,4
2014,5AzYIo8Y7pvnKtdl2Yflcb,2 On (feat. ScHoolboy Q),Tinashe,1/21/2014,42,0.738,0.596,6,-7.604,0,0.111,0.136,0,0.159,0.39,100.964,230320,4
2014,5CXnIPD6rTjszYYQm6fY2P,Dirt,Florida Georgia Line,10/14/2014,63,0.547,0.878,2,-4.224,1,0.0451,0.0638,7.08E-06,0.106,0.592,121.973,230587,4
2014,5BJSZocnCeSNeYMj3iVqM7,Love Runs Out,OneRepublic,1/1/2014,61,0.719,0.935,7,-3.752,1,0.0589,0.167,0,0.0973,0.738,120.022,224227,4
2014,0HZUp8fm9fh1Mitqx4CIOr,Bottoms Up,Brantley Gilbert,1/1/2014,67,0.474,0.857,7,-5.734,1,0.0435,0.113,0,0.134,0.545,170.006,220200,4
2014,3DmW6y7wTEYHJZlLo1r6XJ,Shower,Becky G,4/23/2014,85,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59E-05,0.285,0.121,119.987,206167,4
2014,41Ypl7Pzkod2H0VlcZH5DS,Me And My Broken Heart,Rixton,1/1/2014,51,0.544,0.768,5,-4.655,0,0.0342,0.00611,0,0.255,0.54,174.08,193975,4
2014,1TWfkGrhF7ob0nwB2M6knb,Animals,Martin Garrix,7/1/2013,69,0.675,0.868,1,-6.36,1,0.0392,0.00107,0.715,0.374,0.0376,128.007,304229,4
2014,7DTlsMOQjGysXHpwwpHuPl,Lifestyle,Rich Gang,6/5/2014,69,0.546,0.667,1,-5.236,1,0.274,0.0152,0,0.0895,0.471,87.666,269693,4
2014,1dgWTMoHwTUnQhOQ8SR5fV,American Kids,Kenny Chesney,9/22/2014,72,0.733,0.589,7,-7.37,1,0.1,0.0476,5.85E-06,0.0366,0.867,170.097,182960,4
2014,6Uy6K3KdmUdAfelUp0SeXn,Brave,Sara Bareilles,7/16/2013,74,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.10E-05,0.0425,0.758,185.063,220573,4
2014,6Uy6K3KdmUdAfelUp0SeXn,Brave,Sara Bareilles,7/16/2013,74,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.10E-05,0.0425,0.758,185.063,220573,4
2014,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,4/19/2013,92,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400,4
2014,3wx2kQWPn9p5UppQbNhPAk,Leave The Night On,Sam Hunt,10/27/2014,67,0.514,0.951,9,-3.813,1,0.0603,0.0951,0,0.349,0.838,171.96,192160,4
2014,3fBbfrWZUuWWrMQXFISr7N,New Flame (feat. Usher & Rick Ross),Chris Brown,9/16/2014,70,0.702,0.629,1,-4.292,1,0.041,0.0506,0,0.0963,0.446,141.967,244227,4
2014,48td6xvpokdYwvbl3JIiXP,Love Never Felt So Good,Michael Jackson,5/9/2014,71,0.775,0.719,7,-6.212,0,0.0435,0.132,1.79E-06,0.0662,0.712,117.513,246027,4
2014,1soxUgYIZb1qx1c7o1Lc7z,Drunk On A Plane,Dierks Bentley,1/1/2014,71,0.423,0.73,9,-5.566,1,0.032,0.00495,1.13E-05,0.238,0.66,205.972,254467,4
2014,2xLOMHjkOK8nzxJ4r6yOKR,Birthday,Katy Perry,10/18/2013,66,0.719,0.674,11,-5.122,1,0.0681,0.0879,3.75E-06,0.112,0.843,125.98,215042,4
2014,6dXK0YFIOZoFSgalrLpJzY,Bartender,Lady A,1/1/2014,48,0.63,0.937,11,-3.84,0,0.0339,0.0209,1.19E-05,0.331,0.645,101.005,198035,4
2014,52gvlDnre9craz9dKGObp8,La La La,Naughty Boy,1/1/2013,59,0.754,0.677,6,-4.399,0,0.0316,0.112,0,0.111,0.254,124.988,220779,4
2014,5PUvinSo4MNqW7vmomGRS7,Blurred Lines,Robin Thicke,1/1/2013,58,0.861,0.504,7,-7.707,1,0.0489,0.00412,1.78E-05,0.0783,0.881,120,263053,4
2014,5PUvinSo4MNqW7vmomGRS7,Blurred Lines,Robin Thicke,1/1/2013,58,0.861,0.504,7,-7.707,1,0.0489,0.00412,1.78E-05,0.0783,0.881,120,263053,4
2014,4MJlgdrGLaayCTPtdn0kII,Do What U Want,Lady Gaga,1/1/2013,0,0.797,0.821,9,-4.387,1,0.0692,0.311,9.19E-06,0.0952,0.567,97.476,227307,4
2014,2Sh4sAOfnSHEVKFyysxzat,Can't Remember to Forget You (feat. Rihanna),Shakira,3/14/2014,66,0.694,0.81,11,-3.556,0,0.0661,0.122,0,0.141,0.824,137.968,206867,4
2014,1JCCdiru7fhstOIF4N7WJC,Amnesia,5 Seconds of Summer,6/27/2014,71,0.572,0.499,2,-5.237,1,0.0311,0.0283,0,0.213,0.108,101.593,237248,4
2014,38aECKrbMv2F5FsYYCewCQ,No Mediocre (feat. Iggy Azalea),T.I.,6/16/2014,58,0.78,0.45,1,-9.539,1,0.0465,0.0826,0,0.0809,0.178,95.486,201600,4
2014,2kWowW0k4oFymhkr7LmvzO,Come with Me Now,KONGOS,1/27/2014,70,0.654,0.726,10,-3.803,0,0.0401,0.0311,6.35E-05,0.0618,0.728,103.987,211960,4
2014,6t2eIONH4Sax3R21QWiKNp,Believe Me,Lil Wayne,5/28/2014,63,0.844,0.491,10,-8.807,0,0.17,0.272,0,0.111,0.196,91.935,337640,4
2014,20FZrLl9zSbO9b3DhaqO6M,23,Mike WiLL Made-It,1/1/2013,72,0.859,0.599,9,-5.254,1,0.0614,0.000362,8.20E-06,0.13,0.319,140.005,252520,4
2014,5dNGORzxFb5z3v7vSAFkTU,Beachin',Jake Owen,12/2/2013,61,0.527,0.902,6,-5.352,1,0.0601,0.344,4.63E-05,0.0669,0.709,181.964,191040,4
2014,6I3KeXBT0E9MoMqYz8srVq,White Walls (feat. ScHoolboy Q & Hollis),Macklemore & Ryan Lewis,10/10/2012,72,0.767,0.782,7,-5.545,1,0.14,0.0541,0,0.338,0.827,116.491,220319,4
2014,1gugDOSMREb34Xo0c1PlxM,She Looks So Perfect,5 Seconds of Summer,6/27/2014,74,0.494,0.951,9,-4.237,1,0.132,0.000569,0,0.327,0.441,160.025,202496,4
2014,2QtJA4gbwe1AcanB2p21aP,Stay The Night - Featuring Hayley Williams Of Paramore,Zedd,2012,64,0.596,0.738,8,-3.109,1,0.0411,0.109,0,0.0947,0.461,127.961,217347,4
2014,5hgnY0mVcVetszbb85qeDg,Partition,Beyoncé,11/24/2014,72,0.412,0.441,11,-11.523,0,0.291,0.0296,0.0726,0.306,0.174,185.571,319467,4
2014,29gsi1zZrZxdStACmTQB0Z,Studio,ScHoolboy Q,1/1/2014,70,0.709,0.589,8,-7.776,0,0.0433,0.0507,0,0.0585,0.58,133.922,278067,3
2014,4jtyUzZm9WLc2AdaJ1dso7,0 To 100 / The Catch Up,Drake,7/14/2013,73,0.559,0.716,11,-3.964,0,0.39,0.737,0,0.252,0.504,176.618,275227,4
2014,5aj0xPGiEUN3aI2oOYu14S,I Don't Dance,Lee Brice,9/9/2014,71,0.587,0.559,1,-7.742,1,0.0321,0.399,6.69E-06,0.0992,0.19,92.036,221173,4
2014,6s9m5J92By7jii22Q2XtY2,Somethin' Bad (with Carrie Underwood) - (Duet with Carrie Underwood),Miranda Lambert,6/2/2014,66,0.68,0.888,9,-5.308,1,0.055,0.0527,2.82E-06,0.0575,0.484,90.076,169587,4
2014,5AnCLGg35ziFOloEnXK4uu,Adore You,Miley Cyrus,10/4/2013,73,0.583,0.655,0,-5.407,1,0.0315,0.111,3.57E-06,0.113,0.201,119.759,278747,4
2013,4YMqbFcDIFiCBd02PzUBcM,Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,10/10/2012,72,0.781,0.526,6,-6.985,0,0.293,0.0619,0,0.0457,0.662,94.992,235613,4
2013,5PUvinSo4MNqW7vmomGRS7,Blurred Lines,Robin Thicke,1/1/2013,58,0.861,0.504,7,-7.707,1,0.0489,0.00412,1.78E-05,0.0783,0.881,120,263053,4
2013,5PUvinSo4MNqW7vmomGRS7,Blurred Lines,Robin Thicke,1/1/2013,58,0.861,0.504,7,-7.707,1,0.0489,0.00412,1.78E-05,0.0783,0.881,120,263053,4
2013,4G8gkOterJn0Ywt6uhqbhp,Radioactive,Imagine Dragons,9/4/2012,74,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,186813,4
2013,4G8gkOterJn0Ywt6uhqbhp,Radioactive,Imagine Dragons,9/4/2012,74,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,186813,4
2013,01XFgRZfZI7oBagNf1Loml,Harlem Shake,Baauer,2/12/2013,60,0.452,0.794,0,-5.151,1,0.0483,0.0111,0.00182,0.416,0.282,137.825,196664,4
2013,3BE0getU08uXas8ZjULABA,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,10/10/2012,61,0.634,0.927,2,-4.468,1,0.0838,0.027,0,0.0986,0.88,146.094,258432,4
2013,6ToFxXRBtl5TJFEyIoYK3f,Mirrors - Radio Edit,Justin Timberlake,2/11/2013,70,0.578,0.6,8,-5.7,1,0.0455,0.144,0,0.426,0.646,76.999,277307,4
2013,1mKXFLRA179hdOWQBwUk9e,Just Give Me a Reason (feat. Nate Ruess),P!nk,9/18/2012,83,0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002,242733,4
2013,0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,Bruno Mars,12/7/2012,85,0.612,0.28,0,-8.648,1,0.0434,0.932,0,0.088,0.387,72.795,213827,4
2013,2z8OXShNGUgRitHyO3GuYG,Cruise - Remix,Florida Georgia Line,1/1/2013,50,0.528,0.921,0,-4.044,0,0.0787,0.0166,0,0.736,0.68,149.031,206813,4
2013,3sAIY2jtHpUHKfwDSSVgMM,Roar,Katy Perry,1/1/2013,40,0.667,0.782,7,-4.382,0,0.0317,0.00755,1.41E-05,0.494,0.44,89.972,222667,4
2013,3sAIY2jtHpUHKfwDSSVgMM,Roar,Katy Perry,1/1/2013,40,0.667,0.782,7,-4.382,0,0.0317,0.00755,1.41E-05,0.494,0.44,89.972,222667,4
2013,3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,Bruno Mars,12/7/2012,84,0.726,0.698,5,-4.165,1,0.0431,0.049,0,0.309,0.867,143.994,233478,4
2013,2tw76iTsjl2SwMZJCqDFHm,Ho Hey,The Lumineers,1/1/2012,6,0.683,0.472,0,-9.08,1,0.0317,0.761,1.59E-06,0.0873,0.359,79.931,163107,4
2013,1dEy9Pl81QopSxNsPxXQxv,Stay,Rihanna,12/11/2012,69,,,,,,,,,,,,,
2013,2Foc5Q5nqNiosCNqttzHof,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Daft Punk,4/19/2013,79,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07E-06,0.101,0.862,116.047,248413,4
2013,2dLLR6qlu5UJ5gk0dKz0h3,Royals,Lorde,9/27/2013,78,0.674,0.428,7,-9.504,1,0.122,0.121,0,0.132,0.337,84.878,190185,4
2013,2dLLR6qlu5UJ5gk0dKz0h3,Royals,Lorde,9/27/2013,78,0.674,0.428,7,-9.504,1,0.122,0.121,0,0.132,0.337,84.878,190185,4
2013,72jCZdH0Lhg93z6Z4hBjgj,I Knew You Were Trouble.,Taylor Swift,10/22/2012,68,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25E-06,0.0398,0.679,77.019,217973,4
2013,2y4lAQpi5VTNLu2ldeTdUH,We Can't Stop,Miley Cyrus,10/4/2013,80,0.613,0.622,1,-5.794,0,0.0334,0.00882,0,0.37,0.484,80.003,231240,4
2013,2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,Miley Cyrus,10/4/2013,78,0.53,0.422,5,-6.262,1,0.0342,0.407,0,0.107,0.349,119.964,221360,4
2013,2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,Miley Cyrus,10/4/2013,78,0.53,0.422,5,-6.262,1,0.0342,0.407,0,0.107,0.349,119.964,221360,4
2013,4QRZirU4s1f30iDHzuKncj,Wake Me Up,Avicii,7/30/2013,52,0.516,0.806,2,-5.133,1,0.0538,0.00389,0.000674,0.115,0.577,124.118,249693,4
2013,4QRZirU4s1f30iDHzuKncj,Wake Me Up,Avicii,7/30/2013,52,0.516,0.806,2,-5.133,1,0.0538,0.00389,0.000674,0.115,0.577,124.118,249693,4
2013,6vt0I1cw1YmAIKDJvHVIM5,Suit & Tie (feat. Jay-Z),Justin Timberlake,3/15/2013,70,0.795,0.596,11,-3.799,0,0.219,0.103,0,0.164,0.357,101.985,326280,4
2013,6mH3qVIeOsnQIAho5eWwhH,Cups (Pitch Perfect’s “When I’m Gone”) - Pop Version,Anna Kendrick,2/10/2015,59,0.878,0.455,0,-8.845,1,0.077,0.0462,0.00484,0.0353,0.79,129.953,128013,4
2013,1q9bLSeIlGf2xBvbOkp2Wr,Holy Grail,JAY-Z,7/4/2013,66,0.676,0.534,2,-6.901,0,0.0831,0.0594,8.59E-06,0.256,0.156,145.082,338413,4
2013,2iJuuzV8P9Yz0VSurttIV5,Scream & Shout,will.i.am,1/1/2013,78,0.772,0.685,5,-6.849,1,0.0696,0.019,8.96E-05,0.131,0.501,130.033,283400,4
2013,60wwxj6Dd9NJlirf84wr2c,Clarity,Zedd,1/1/2012,76,0.509,0.781,8,-3.48,1,0.072,0.0398,0,0.0749,0.176,128,271427,4
2013,5xhQChGGhKLWqBqX4XhtYE,Sail,AWOLNATION,2011,78,0.825,0.435,1,-9.582,1,0.0568,0.452,0.609,0.0953,0.243,119.038,259102,4
2013,2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child - Radio Edit,Swedish House Mafia,9/14/2012,80,0.612,0.84,11,-3.145,0,0.0509,0.112,0,0.116,0.438,129.042,212862,4
2013,65YsalQBmQCzIPaay72CzQ,Diamonds,Rihanna,1/1/2012,59,0.554,0.669,11,-6.041,0,0.0426,0.00108,0,0.138,0.405,91.993,225200,4
2013,3VZQshi4COChhXaz7cLP02,I Love It (feat. Charli XCX) - Original Version,Icona Pop,6/19/2012,66,0.714,0.905,8,-2.663,1,0.0289,0.00855,2.55E-05,0.146,0.838,125.927,155337,4
2013,6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound,Capital Cities,2013,82,0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,192790,5
2013,55h7vJchibLdUkxdlX3fK7,Treasure,Bruno Mars,12/7/2012,79,0.874,0.692,5,-5.28,0,0.0431,0.0412,7.24E-05,0.324,0.937,116.017,178560,4
2013,0S4RKPbRDA72tvKwVdXQqe,The Way,Ariana Grande,1/1/2013,70,0.645,0.878,5,-3.208,0,0.113,0.294,0,0.076,0.862,82.324,227027,4
2013,2XDdHuoRmBeOaBIOSclj2k,Started From the Bottom,Drake,1/1/2013,46,0.792,0.535,8,-6.955,1,0.168,0.0383,0,0.259,0.515,86.32,173160,4
2013,7Gkphzdh5ouurEt7JT49Yu,Come & Get It,Selena Gomez,1/1/2013,58,0.548,0.788,7,-4.115,0,0.0495,0.00905,0.000167,0.0966,0.576,80.047,231733,4
2013,2axd59iRySNyY8JlmHcmFn,"Hold On, We're Going Home",Drake,1/1/2013,33,0.77,0.451,6,-6.636,0,0.0625,0.00435,2.81E-05,0.0875,0.32,100.001,227027,4
2013,2axd59iRySNyY8JlmHcmFn,"Hold On, We're Going Home",Drake,1/1/2013,33,0.77,0.451,6,-6.636,0,0.0625,0.00435,2.81E-05,0.0875,0.32,100.001,227027,4
2013,3cvNxYnBgh6ystYLC6NQTT,Daylight,Maroon 5,1/1/2012,54,0.662,0.67,2,-5.504,1,0.027,0.0022,0,0.203,0.352,119.977,225400,4
2013,0Hf4aIJpsN4Os2f0y0VqWl,Feel This Moment (feat. Christina Aguilera),Pitbull,2012,76,0.673,0.758,7,-3.632,1,0.158,0.039,0,0.341,0.542,135.956,229507,4
2013,63LAR8TGAGvpfLLM8Z1weo,Applause,Lady Gaga,1/1/2013,55,0.668,0.778,7,-4.302,0,0.0506,0.0278,1.24E-06,0.108,0.733,139.938,212493,4
2013,4XNrMwGx1SqP01sqkGTDmo,One More Night,Maroon 5,1/1/2012,68,0.718,0.82,5,-3.453,0,0.0323,0.0444,0,0.0846,0.613,92.998,219467,4
2013,4XNrMwGx1SqP01sqkGTDmo,One More Night,Maroon 5,1/1/2012,68,0.718,0.82,5,-3.453,0,0.0323,0.0444,0,0.0846,0.613,92.998,219467,4
2013,7tGlzXJv6GD5e5qlu5YmDg,Love Me,Lil Wayne,1/1/2013,71,0.674,0.608,8,-6.628,0,0.0334,0.0119,0,0.103,0.464,124.952,253440,4
2013,7s0lDK7y3XLmI7tcsRAbW0,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,1/1/2013,68,0.558,0.924,9,-4.341,0,0.064,0.0271,3.32E-06,0.537,0.567,151.99,186827,4
