id,name,artists,danceability,duration_ms,energy,acousticness,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,valence,year
0NdTUS4UiNYCNn5FgVqKQY,Snap Out Of It,['Arctic Monkeys'],0.728,193030,0.638,0.249,0,5,0.116,-6.455,0,71,0.0336,130.014,0.872,2013
2CvIBMdkXDfEsmVN2UnglI,Часть 74.2 - Зеленые холмы Африки,['Эрнест Хемингуэй'],0.64,95100,0.156,0.475,0,0,0.627,-17.066,1,0,0.953,83.69,0.708,1935
5qPkEnq2wSbnLJTK31mZy4,On My Block,['Scarface'],0.833,214533,0.918,0.177,0,10,0.0535,-3.053,1,51,0.176,82.772,0.646,2002
5GYcaVfaFBHe2gzA6Oybgj,Me and Mrs. Jones,['Billy Paul'],0.416,285293,0.404,0.479,0.000105,0,0.056,-14.133,0,54,0.0373,100.423,0.413,1999
0JNvPcYF6ga92AoUSGbTxE,Poker,['Electric Light Orchestra'],0.269,212480,0.714,0.0165,0.311,2,0.191,-7.575,1,31,0.0363,100.11,0.384,1975
5DyEGDNVFzXPGbXX6nJrpm,How Do You Think It Feels,['Lou Reed'],0.38,221933,0.662,0.327,0.0276,0,0.127,-6.739,1,35,0.0407,96.765,0.695,1973
4MflGTO2ZTcSQ12bWcyRgI,"Honey, I'm Good.",['Andy Grammer'],0.752,199263,0.775,0.0324,0,9,0.351,-7.289,1,72,0.0546,122.014,0.595,2014
4BTPzhEsyW3blWcxcuhLM0,Mitwa,"['Shankar-Ehsaan-Loy', 'Shankar Mahadevan', 'Caralisa Monteiro', 'Shafqat Amanat Ali']",0.63,382973,0.63,0.295,1.26E-05,4,0.0934,-7.525,1,57,0.0364,107.103,0.517,2006
5WOncvJeX9mVEKeRMjDJhg,"Barcarolle, Op. 60 in F-sharp","['Frédéric Chopin', 'Arthur Rubinstein']",0.425,544387,0.157,0.989,0.859,6,0.0981,-17.085,1,2,0.0397,120.75,0.0723,1946
39hfLClNLWUDEUakfYZtly,Fado Boémio e vadio,['Piedade Fernandes'],0.55,128907,0.495,0.762,0,5,0.182,-5.222,1,52,0.0339,96.352,0.843,1998
4kgEQKp5Y4ltlxM9rh4jXW,Contrabando Y Traición,['Los Tigres Del Norte'],0.605,231920,0.909,0.0859,0.0024,0,0.889,-5.985,1,55,0.0935,117.386,0.55,2011
0oVxGuRMnawFgA8aduocfc,Forever,['Tory Lanez'],0.805,172245,0.776,0.000159,0,1,0.0502,-6.006,1,69,0.139,146.997,0.172,2019
5s8v4vwuFEnGogFn6qEpgI,Who's Afraid of the Big Bad Woolf,['Orchestra'],0.573,61858,0.661,0.913,0.953,7,0.327,-8.646,1,0,0.0599,111.444,0.904,1934
0WSQkPcQlvwiBpvmOVpu7t,If I'm on the Late Side,['Faces'],0.748,159053,0.451,0.517,0.00315,4,0.0766,-10.601,1,31,0.0574,109.672,0.7,1973
78mjaBatbfvwx5KJwI036H,Mz. Hyde,['Halestorm'],0.558,202307,0.929,0.00094,0.000248,2,0.389,-3.618,1,54,0.0638,137.868,0.502,2012
6MrCccPAByfUy41kvJlUUu,Ken Kaniff - Skit,"['Eminem', 'Aristotle', 'Mark Bass']",0.695,76227,0.363,0.983,0,9,0.67,-20.531,0,44,0.881,59.454,0.141,1999
5FDh0G5oQ2UD9JxWiDCT1x,Paper Doll,['John Mayer'],0.658,257387,0.475,0.521,0.0067,7,0.176,-11.703,1,60,0.0292,153.851,0.685,2013
6iajHa34cSiD5s42Cq9miJ,Peaches & Cream (feat. P. Diddy),"['112', 'Diddy']",0.706,225947,0.537,0.00887,0,7,0.129,-6.347,1,56,0.348,203.746,0.775,2005
1o5YOGz3pNIMNPeQ9SnKF1,Kapitel 14 - Klawitter,['Georg Kaiser'],0.641,208600,0.336,0.386,0,10,0.352,-19.357,0,0,0.923,92.134,0.623,1953
4KfSdst7rW39C0sfhArdrz,Barracuda,['Heart'],0.547,261933,0.691,0.015,0.105,4,0.144,-13.553,0,74,0.0369,137.148,0.667,1977
4gVTozEmzwAUXpwj3jEetX,Highway Star,['Deep Purple'],0.298,368507,0.895,0.0283,0.00574,9,0.305,-7.647,0,60,0.0547,173.737,0.544,1972
7lVHsLX1Tgy0UqQFk8NsCO,Bad (feat. Pitbull),"['Michael Jackson', 'Pitbull', 'Afrojack']",0.779,264733,0.909,0.0338,0.0388,7,0.605,-4.558,0,41,0.0885,127.976,0.605,1987
5zzOzVV42mwFYsFYR5lxFW,Break up the Family - 2011 Remaster,['Morrissey'],0.756,235280,0.593,0.217,0.00158,5,0.168,-8.547,1,29,0.0323,106.141,0.631,1988
2cYoayTRed9m3scuQzKq8Z,We're All To Blame,['Sum 41'],0.204,218947,0.891,0.00173,0,8,0.0874,-4.958,0,54,0.0863,80.396,0.285,2004
7Mrg8xSy8HensO6RxDjTXm,Shadilay (Italian Version),['P.E.P.E.'],0.671,254175,0.72,0.0455,0.000166,9,0.0313,-8.758,0,37,0.0371,101.27,0.58,1986
2A9rFFPwsnhusCh8ZMBvYY,Nobody Speak,"['DJ Shadow', 'Run The Jewels']",0.621,195966,0.814,0.0405,0.00274,2,0.263,-5.937,1,67,0.154,160.066,0.304,2016
1zr46zDJpyxZDuPwTJD1b0,Natun Kare Jal Ase Re,['K.C.Dey'],0.516,202000,0.198,0.994,0.0915,8,0.137,-15.245,1,0,0.0693,66.941,0.533,1929
2VtjKXKTrwzr6toUPmxCht,Do You Dream Of Me,['Michael W. Smith'],0.614,258867,0.352,0.782,1.25E-05,7,0.109,-11.684,1,35,0.0276,128.08,0.269,1993
3nMEiXW4juvXraSS7no0Qh,Hey Look Me Over,['Louis Armstrong'],0.672,154088,0.528,0.731,0.00661,0,0.0398,-9.258,1,24,0.158,110.735,0.8,1964
0G53pUN7emDfxP7h1y6Vpg,Saturdays,['Chevelle'],0.251,243840,0.943,6.55E-05,0.00809,6,0.0395,-4.36,1,40,0.171,141.278,0.288,2007
7J2CzAvOO96WH71WWr6KDw,"Getta Bloomin' Move On! (The Self Preservation Society) - From ""The Italian Job"" Soundtrack",['Quincy Jones'],0.5,235693,0.978,0.524,3.81E-05,9,0.624,-6.424,1,33,0.549,127.824,0.284,1969
0p3YVGafB1214KOw5AokGv,"Sick, Sick, Sick",['Bayside'],0.388,214107,0.891,0.000552,0.0246,6,0.336,-3.338,0,48,0.0816,172.065,0.533,2011
1GjNNU3n1CBzIQ1qfKSS0t,"Requiem In D Minor, K.626: 3. Sequentia: Lacrimosa","['Wolfgang Amadeus Mozart', 'Berliner Philharmoniker', 'Herbert von Karajan', 'Wolfgang Meyer', 'Wiener Singverein']",0.0666,208507,0.14,0.97,0.958,2,0.0829,-18.812,0,20,0.0417,74.234,0.0369,1962
7nobjDCjkn6Y8UDQFt2mga,That Day,['Nonpoint'],0.538,210827,0.975,0.000416,0.0561,5,0.296,-4.518,0,50,0.0668,100.046,0.588,2012
6RPDAf8p0lGL3jxpnuNotC,Cassie,['Flyleaf'],0.386,178520,0.963,0.00136,1.31E-06,2,0.558,-4.501,1,45,0.368,168.082,0.282,2006
7r9beLH5ona6xH2JMxwUyk,The City Is at War,['Cobra Starship'],0.602,171493,0.891,0.00506,0,0,0.591,-5.569,0,44,0.0974,139.974,0.648,2007
127QTOFJsJQp5LbJbu3A1y,Toosie Slide,['Drake'],0.834,247059,0.454,0.321,6.15E-06,1,0.114,-9.75,0,95,0.201,81.618,0.837,2020
2nheFzHVqVYeK1LuS5AsyM,Wait A Minute,['Ginuwine'],0.845,282067,0.43,0.432,0,11,0.128,-8.824,1,35,0.124,112.339,0.653,1999
4fTV2tXbeAeTaIfFIDoF4H,I Could Write A Book,['Miles Davis Quintet'],0.622,308467,0.604,0.757,0.00619,3,0.22,-6.33,1,30,0.0385,114.239,0.781,1958
3oZsdnJr4KMuwMB0wcSGOz,Losing Hand,['Harry Belafonte'],0.46,259674,0.141,0.679,3.67E-05,9,0.104,-17.138,0,34,0.0406,172.909,0.292,1959
5ZhlO4OTVDgE2TLyGPijYT,El Pajuerano - Instrumental (Remasterizado),['Francisco Canaro'],0.75,185000,0.226,0.995,0.846,9,0.427,-11.924,1,0,0.0609,116.786,0.615,1929
4QYvuCdl2N7cXIxZeN1FHL,It's Goin' Down,['Celly Cel'],0.829,325000,0.482,0.0511,0,6,0.0507,-8.569,0,54,0.256,75.2,0.805,1999
4HsGYQ7IvmE2obXaK6iyxB,"Dancin', Shaggin' on the Boulevard",['Alabama'],0.777,284027,0.599,0.275,1.75E-05,9,0.126,-7.506,1,38,0.0248,102.892,0.859,1997
7mqZwyrBDcigRXoUYIdx0m,El Último Beso,['Sonido Mazter'],0.75,182480,0.535,0.186,0.00314,2,0.137,-9.406,1,48,0.0402,96.334,0.782,1990
25FitAyupH9zHMouaoMpYF,The Race,['Yello'],0.871,200151,0.647,0.185,0.15,11,0.105,-14.025,0,49,0.1,119.585,0.273,1992
6DqtcnyYCTn057EED8DA4T,Lonely Child,['Styx'],0.276,229973,0.563,0.343,0.000303,5,0.0738,-13.206,1,21,0.0496,142.109,0.328,1975
2QmCs6wBF2dfUSZsMtTo1x,Life Changes,['Thomas Rhett'],0.687,190707,0.845,0.1,0,7,0.0472,-4.37,1,58,0.0576,87.972,0.809,2017
0f7XQBRdj0XDroVls8Mr7F,Buonanotte,['Toto Cutugno'],0.663,281667,0.364,0.478,0,5,0.0821,-15.719,0,36,0.0542,120.448,0.594,1986
3gAnPHRoANSRwp1gwv5p2m,Magic Touch,['KISS'],0.593,282227,0.859,0.25,1.43E-06,3,0.118,-5.816,0,38,0.039,111.548,0.781,1979
4Wu10lusWcdGgHOA28hXTI,Martha,['Jefferson Airplane'],0.367,206293,0.322,0.202,5.48E-05,9,0.154,-16.644,1,28,0.0384,80.91,0.431,1967
0ODALQinASCloaogj0xgAF,"El Chakra Del Corazón, Anahata - Om En La Clave De F",['Musica Para Meditacion Profunda'],0.156,202796,0.11,0.99,0.991,0,0.104,-24.097,1,53,0.0412,68.262,0.0382,2013
1NSNQDuIN6GgOp0Xb8QQXh,Lamento Gitano,['Stan Kenton'],0.442,201493,0.487,0.637,0.648,1,0.185,-8.649,0,2,0.0413,156.1,0.705,1942
3KVDM9shwWEbLsRpimCuTn,"Tenha Fé, Pois Amanhã um Lindo Dia Vai Nascer",['Os Originais Do Samba'],0.77,167467,0.838,0.208,9.54E-06,5,0.142,-8.654,1,40,0.0411,93.143,0.967,1971
1gP3cgIyUlMB1HHcYNuMeu,Take Me Tenderly,['Liquid Mind'],0.0614,416387,0.108,0.888,0.944,10,0.0819,-23.785,1,36,0.0424,56.746,0.0393,2000
2Ckgv6u9fAAkzLLoDQO4hg,Contagious,['Y&T'],0.516,199800,0.962,0.0135,6.02E-06,4,0.0895,-3.226,1,38,0.0554,124.073,0.558,1987
7KsUqZAc3cEPgugtGGDUQ6,Perfume de Gardenia,['La Sonora Santanera'],0.34,212427,0.613,0.168,0,4,0.095,-6.629,0,29,0.0279,180.33,0.628,1960
7kVxABmCrFNatt9G0ZOqtN,"Feste Romane, P. 157: IV. La Befana","['Ottorino Respighi', 'Arturo Toscanini']",0.247,303333,0.443,0.941,0.89,2,0.565,-12.966,1,0,0.0448,75.493,0.469,1942
0dQUqcjVZLFK7SKdCW1elG,Mai spune-mi înc-odată,['Jean Moscopol'],0.547,170919,0.336,0.995,0.672,2,0.121,-11.918,1,1,0.09,111.535,0.481,1938
2FFtdB45Z414KPXa8lsd1S,Blue Moon - From “Grease”,['Sha Na Na'],0.601,143400,0.387,0.697,0.000264,7,0.138,-13.181,1,50,0.0352,112.028,0.472,1978
1YaRs2I2Qzxykq0YSwG2NE,"Oboe Concerto in C Major, K. 314: 1. Allegro aperto - Cadenza: Randall Wolfgang","['Wolfgang Amadeus Mozart', 'Randall Wolfgang', 'Orpheus Chamber Orchestra']",0.521,432827,0.11,0.952,0.931,0,0.0669,-19.175,1,46,0.0434,120.767,0.379,1988
6lob8yGQuretKACtogsaQL,Show Me The Money,['Petey Pablo'],0.863,224680,0.772,0.0167,0,0,0.206,-2.278,1,53,0.114,110.514,0.83,2006
40ePdToK7cjdo8M7u8cfC2,Black America Again,"['Common', 'Stevie Wonder']",0.409,365333,0.913,0.207,0,1,0.108,-5.674,1,54,0.377,93.69,0.104,2016
1dnTzkUEdwm9jrmdpKSfWU,Mercy Mercy Me (The Ecology),['Marvin Gaye'],0.499,196467,0.633,0.373,0.716,6,0.0876,-12.145,0,61,0.0445,93.238,0.474,1971
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,['Billie Eilish'],0.704,245426,0.225,0.902,0.657,6,0.106,-14.454,0,90,0.0994,120.006,0.243,2019
2gXvgBpMaDZRxctxbI3Zpc,New Pony,['Bob Dylan'],0.493,269640,0.574,0.252,2.71E-05,9,0.203,-11.08,1,33,0.0313,80.256,0.829,1978
01T3tXHk8OQcdx1i2CLeQY,Beso a beso... dulcemente,['Paloma San Basilio'],0.416,252213,0.499,0.578,0,1,0.163,-6.736,1,28,0.03,126.918,0.439,1978
38egTYjnL0ShPa3yaq4MpE,Rosewood Casket - 2015 Remaster,"['Dolly Parton', 'Linda Ronstadt', 'Emmylou Harris']",0.448,181733,0.192,0.831,0,11,0.14,-18.347,1,30,0.0285,171.229,0.594,1987
1wWyiDmH930CFyyJ67lxC8,"Baby, Please Don't Go",['Paul Revere & The Raiders'],0.625,150440,0.636,0.00658,2.36E-06,9,0.273,-9.209,0,19,0.0268,108.402,0.685,1966
50zZ6S7YI5dVL69a7GkArx,KRS-One,['Sublime'],0.65,143707,0.301,0.525,0.000251,10,0.107,-11.319,0,48,0.149,125.97,0.388,1992
4Liuc0QHz29SZVSWGpMSyk,Часть 11.3 - Зеленые холмы Африки,['Эрнест Хемингуэй'],0.634,98500,0.0964,0.317,0,7,0.224,-17.633,1,0,0.937,168.767,0.628,1935
0kKQreifydSOeqZzHkNW67,The Thrill Is Gone - Vocal Version,['Chet Baker'],0.42,171467,0.0565,0.976,0.0183,0,0.137,-17.556,0,45,0.0356,113.789,0.142,1956
3hzRBG6adavMsYx3hn3VUw,I Have Dreamed,['Frank Sinatra'],0.185,176947,0.19,0.696,0,8,0.0588,-12.349,1,21,0.0297,77.969,0.147,1963
67CfbIKKTCKFqmQLJwUftX,"Ella, elle l'a - Remasterisé en 2004",['France Gall'],0.702,291400,0.76,0.0504,0.00164,4,0.272,-5.87,0,62,0.0367,100,0.455,1987
4MhXtGRDLde1lGwmaETipl,The Wall,['Johnny Cash'],0.538,130093,0.235,0.901,0.00108,2,0.123,-14.401,1,22,0.0587,146.383,0.312,1965
1o6tvSytCqscDrNFXbNTiU,Kapitel 13 - König Drosselbart,['Gebrüder Grimm'],0.698,180178,0.0924,0.496,0,5,0.329,-28.792,1,0,0.878,67.913,0.379,1952
0kVWP9Lyjb86iwYAh3QLGe,The Song Is You,['Jimmy Giuffre'],0.528,237027,0.0665,0.966,0.116,0,0.114,-20.205,1,11,0.1,145.182,0.501,1957
0x16uhNGp1F67y8hsPl1sE,Часть 183.3 - Триумфальная арка,['Эрих Мария Ремарк'],0.714,96200,0.156,0.12,0,9,0.273,-21.207,0,0,0.901,126.796,0.521,1945
64CDnJJmjRsMccthpSFuxH,S' Anazito Sti Saloniki,['Dimitris Mitropanos'],0.667,196560,0.368,0.668,0,11,0.344,-13.637,0,46,0.0452,114.589,0.432,1992
7HjipY3Vy2HAN11D2juKHT,Next To You,['The Police'],0.407,171973,0.975,0.0454,1.26E-05,4,0.0837,-6.181,0,49,0.0666,175.246,0.61,1978
4MAsYGSgxsaj73dC2lvFC4,WORKIN ME,['Quavo'],0.792,169657,0.657,0.205,4.10E-06,8,0.196,-4.245,1,62,0.191,169.969,0.228,2018
2QQXZ0tfDaLJEiFYA4rzQt,When You Got a Good Friend - Take 2,['Robert Johnson'],0.807,156133,0.0967,0.978,0.00162,4,0.1,-13.766,1,22,0.0812,100.888,0.528,1936
53OtbjNiSh6LTcUKqiNlYX,Let's Go - 2002 Remaster,['Ramones'],0.286,157200,0.939,0.00259,0.000667,7,0.415,-6.829,1,29,0.0476,183.763,0.632,1980
4W393a9bUhDXKD6iZxPJhE,Ick wundere mir über jarnischt mehr,"['Otto Reutter', 'Orchestra']",0.709,186927,0.195,0.967,0,7,0.244,-16.05,1,0,0.841,106.057,0.865,1927
4h6rLRQt8ARN8xA6ZLnpiw,Long Time,['Chance the Rapper'],0.392,225000,0.628,0.729,0,1,0.127,-7.315,1,45,0.0919,131.189,0.773,2012
36Uc6BhILjfe4VTgweoHZj,Hydrocodone,['Cuco'],0.762,152291,0.625,0.81,0.000388,7,0.106,-5.159,1,62,0.0258,119.949,0.469,2019
1F50MnIlMAQKsZZ34GWXOF,"Act III, Prelude","['Giuseppe Verdi', 'Arturo Toscanini']",0.169,238560,0.0774,0.369,0.883,8,0.312,-25.026,1,0,0.0621,90.614,0.0877,1936
1SlaoacZqYMbKQ1gvqElKl,Love Letters,['Smokey Robinson'],0.502,256240,0.628,0.71,0.00024,10,0.095,-7.498,0,20,0.0678,122.431,0.921,1975
45d0yaZ6Zjjyek2SHhmnCO,I'm Satisfied With You,['George Strait'],0.573,170960,0.534,0.226,0,8,0.0412,-12.83,1,19,0.0449,202.588,0.876,1983
2QODy5moD1X4AUMYI3wvZD,"Scherzo No. 3 in C-Sharp Minor, Op. 39","['Frédéric Chopin', 'Vladimir Horowitz']",0.4,395960,0.241,0.991,0.901,1,0.0923,-15.06,1,0,0.0367,104.474,0.131,1928
66YHxyGAUGjMBDdrDlWIMD,One of My Turns,['Pink Floyd'],0.315,216800,0.218,0.305,0.0012,0,0.226,-15.215,1,55,0.0731,175.861,0.156,1979
5GsNTkO8UXwz5CCaH4wWAw,Styrofoam,['Fugazi'],0.212,155267,0.84,5.05E-05,0.758,4,0.215,-8.909,1,31,0.0529,181.137,0.479,1990
0mBL2JwjNYKtdFacHxvtJt,I'm A Believer - Soundtrack Version,['Smash Mouth'],0.515,185760,0.98,0.0167,0,6,0.258,-2.41,1,55,0.0701,164.698,0.933,2001
0nf95DwQdpYjfR3QNeOrDD,Don't Talk,"['10,000 Maniacs']",0.501,299320,0.524,0.00255,0.0115,2,0.118,-16.322,1,33,0.0294,132.921,0.786,1987
2fip3nODXw2lrpeqcEJ974,Moonlight Memories,['Frankie Valli & The Four Seasons'],0.595,250173,0.254,0.466,3.42E-05,1,0.0731,-14.257,1,27,0.0281,106.137,0.253,1985
3z3Hdm7XddLzAbLyotNpBw,Lush Life,['Billy Strayhorn'],0.47,207267,0.125,0.995,0.931,1,0.134,-18.143,1,33,0.0342,102.231,0.098,1963
180I6VEpaQwoyAvmDCid5D,"Serenade In G Major: Eine Kleine Nachtmusik, K. 525: II. Romance: Andante","['Wolfgang Amadeus Mozart', 'The English Concert', 'Andrew Manze']",0.184,341067,0.0238,0.574,0.0209,11,0.111,-27.658,1,45,0.0561,35.995,0.0828,2003
5z17Oquw4RhTv8VaqOvDt0,Got To Get It,"['Sisqo', 'Make It Hot']",0.761,174667,0.782,0.139,0,10,0.0648,-6.58,0,43,0.0601,101.886,0.766,1999
6NIQbtf3Hu0r1mpGAMnMyS,Sanwariya Re Sanwariya,"['Arun Kumar', 'Sushila']",0.774,192959,0.198,0.994,0.00466,7,0.144,-10.22,1,0,0.197,68.007,0.764,1941
0gEcmyKlIUoi3sHTFVO1bE,I Was Sad Last Night I'm OK Now,['tobi lou'],0.87,190561,0.637,0.497,3.15E-05,5,0.205,-8.368,0,63,0.0614,120.99,0.78,2019
5npyCTlMpCXFGZDqdYOcEC,So Long,['Ruth Brown'],0.451,161267,0.0253,0.932,3.65E-05,3,0.205,-21.549,0,13,0.0475,116.646,0.384,1957
0vQcyuMEfRBd21ojZ62N2L,Boys Will Be Boys,['Dua Lipa'],0.766,166266,0.485,0.41,0,3,0.102,-5.952,1,74,0.0349,124.99,0.522,2020
79CfK2gMGf0svanec6LJOj,Shadowplay - 2007 Remaster,['Joy Division'],0.433,233720,0.756,0.000997,0.761,9,0.124,-7.855,1,59,0.0565,145.443,0.117,1979
4LWXJvwI43g8cSJOiHIcjJ,"We Live In Brooklyn, Baby",['Roy Ayers Ubiquity'],0.465,225813,0.814,0.00675,0.349,4,0.0648,-10.684,0,38,0.0632,99.041,0.579,1972
5uqqN7z9UNZ5jEzHHbKFN6,Through a Long and Sleepless Night,['Bobby Darin'],0.26,156173,0.0664,0.609,0.0432,3,0.0856,-25.006,1,27,0.0404,64.93,0.155,1959
41TxwFMDJnVb0J5aG6yVmN,On The Roof,['The Feelies'],0.539,178600,0.814,0.00804,0.892,9,0.0724,-7.019,1,22,0.0398,163.977,0.909,1986
4S19gZVVtVBO8XzqnnLmGa,Loveless Love (with Velma Middleton),"['Louis Armstrong', 'Velma Middleton']",0.51,268173,0.339,0.682,0.000151,8,0.035,-11.03,1,13,0.0969,78.027,0.783,1954
1GrfixDWZyVetxZkxyucRP,Paxton Quigley's Had The Course,['Chad & Jeremy'],0.446,194907,0.735,0.272,0.00311,6,0.573,-5.753,0,28,0.0367,104.882,0.333,1968
6um0lKSOhlz7oYzm5bmBir,Prendi una matita,['Mina'],0.636,146939,0.601,0.761,0.00012,5,0.112,-7.955,0,0,0.054,136.613,0.965,1942
2NozabWHL5ZdFpGwRLD7rj,"Who Will I Be - From ""Camp Rock""/Soundtrack Version",['Demi Lovato'],0.493,186533,0.946,0.000649,4.26E-05,0,0.279,-2.169,1,48,0.0751,152.089,0.749,2008
6G0M1Wsz6zQQoJig92kbkY,Lovers in a Dangerous Time,"['Barenaked Ladies', 'Ben Grosse']",0.433,246800,0.811,0.165,0.000141,11,0.0663,-6.132,0,48,0.0516,131.286,0.404,2001
5P51IRzmscsIaVOHbBsvqB,"Fathoms Below - From ""The Little Mermaid"" / Soundtrack Version","[""Ship's Chorus""]",0.385,101267,0.176,0.851,0.012,0,0.143,-16.653,1,42,0.0352,74.75,0.402,1997
4m5I2K5aWgqdFQx2KHe6AZ,No Sucker (feat. Moneybagg Yo),"['Lil Baby', 'Moneybagg Yo']",0.9,188607,0.846,0.025,0,0,0.204,-4.884,1,62,0.224,129.966,0.85,2020
5vtS5Pgd2hBoThMeYMYA1A,Faxing Berlin,['deadmau5'],0.8,150001,0.736,0.0443,0.904,2,0.139,-9.588,0,42,0.0681,128.024,0.69,2008
2m0zJ6L1lqtEfR08aETwRd,Jive After Five,['Carl Perkins'],0.495,139533,0.868,0.632,0,2,0.182,-4.849,1,6,0.0596,80.376,0.864,1955
07xHuCGzmOu9wxh7BEcwQC,Adolf - 1939 Recording,['Arthur Askey'],0.642,178240,0.113,0.993,0.000737,5,0.248,-19.262,1,2,0.109,132.443,0.678,1940
6CZd52tAm2Cms0px3idmoc,Work To Do,['The Isley Brothers'],0.694,190653,0.854,0.367,1.79E-06,11,0.0769,-6.908,1,47,0.0389,85.429,0.936,2004
6pnhzWVuH12mZKQ5IQ2laD,You And I - Remastered 2011,['Queen'],0.528,206160,0.868,0.0781,0.00309,2,0.437,-5.759,1,30,0.0581,134.382,0.54,1976
5UzphHLxBUS69n6J30BZea,Wendolyne,['La Rondalla De Saltillo'],0.584,146800,0.0857,0.942,0,3,0.144,-23.725,1,52,0.0441,93.517,0.475,1990
2naCQzUdZSGcdVKwHOX7m2,Do Better,['Say Anything'],0.786,231133,0.684,0.0149,1.52E-06,8,0.0822,-6.058,1,46,0.0481,111.665,0.861,2009
0tkokbqEygQIxlQ8oap3KN,Chocolate City,['Parliament'],0.795,336427,0.509,0.398,2.71E-05,9,0.0815,-8.135,0,32,0.0999,109.339,0.833,1975
2k7gS1tS9OHeS3e8MatzgJ,You Know My Name (Look Up The Number) - Remastered 2009,['The Beatles'],0.672,259907,0.529,0.647,0,2,0.147,-11.566,1,38,0.2,118.822,0.696,1988
4AzOfkNxCSuuxOvqDxrLA4,A Change Would Do You Good,['Sheryl Crow'],0.729,229867,0.756,0.0802,0.000322,10,0.147,-6.527,1,42,0.0462,127.244,0.763,1996
52QA8ApW9JowqZ8lvm9UPk,36 Inches High,['Nick Lowe'],0.635,175600,0.484,0.0321,0.022,7,0.476,-14.998,1,32,0.0869,80.57,0.446,1989
78SZiEkqhWXAmICMn48gU7,Rasik Balma Se Dil Kyon Lagaya,['Lata Mangeshkar'],0.369,258933,0.343,0.934,0.0172,8,0.116,-14.228,1,13,0.0355,101.182,0.479,1957
4IdRlWOb2JA9pxKwuLtbFn,Près De Toi Ma Brune,['Léon Raiter'],0.7,183840,0.324,0.938,0,5,0.107,-12.502,1,0,0.345,84.564,0.765,1927
6nFqIrzeLRhCDCSthQ8reX,Stornellata fiorentina,['Carlo Buti'],0.448,160496,0.19,0.951,0.0159,8,0.137,-14.911,1,0,0.0423,129.423,0.551,1942
1BKoilGgL2OgmPKcYQ27vQ,Golden Age of Leather,['Blue Öyster Cult'],0.296,352080,0.7,0.0127,0.000101,7,0.0577,-10.38,1,33,0.049,167.595,0.345,1977
6VTzGJQbEvrnGk0SQmEHaS,You Win Again - Single Version,['Hank Williams'],0.656,156067,0.166,0.875,0,4,0.0888,-16.53,1,23,0.0328,114.246,0.535,1978
16Zkdh7oAYAlOncLGMft0Q,Hawaii-Bombay,['Mecano'],0.562,250333,0.704,0.367,0.017,3,0.285,-7.129,1,34,0.0931,199.49,0.622,1984
2mCF8L0brIs88eH6Kf2h9p,Fast Car,"['Jonas Blue', 'Dakota']",0.644,212424,0.57,0.484,0,9,0.299,-6.994,1,68,0.052,113.945,0.527,2015
1PxAjr7LOIQucQI9h1Na21,Tammy,['Ray Conniff'],0.511,135467,0.348,0.766,0.701,4,0.273,-12.109,1,15,0.0314,124.977,0.548,1960
6Zy82cYdN3x9ktUpQxHydk,"Piano Sonata in B Minor, S. 178","['Franz Liszt', 'Vladimir Horowitz']",0.31,1803280,0.22,0.979,0.868,6,0.162,-16.664,1,13,0.0428,79.903,0.0634,1930
3htgU6kH3sqOJLxjtNNd3C,Sujétate La Lengua,"['Eddie Palmieri', 'Ismael Quintana']",0.621,232733,0.715,0.639,0.001,7,0.253,-6.969,0,23,0.0498,87.944,0.835,1964
2FsE4PSWha2T2ujkDAywx6,Gia Ides To To Margioliko,['Mixalis Kalergis'],0.47,199027,0.528,0.923,0.0184,7,0.242,-8.381,0,0,0.0354,107.978,0.85,1940
2Jy50uaAgvyyrVOQsUv3rJ,Wedding Dress,['Levi Hummon'],0.683,188824,0.372,0.379,0,0,0.119,-16.174,0,69,0.0278,101.909,0.637,2020
2KtWHutIK9LTXxdv5Pz9no,Your Smiling Face,['James Taylor'],0.677,164333,0.592,0.165,4.89E-06,1,0.12,-9.367,1,35,0.0427,88.791,0.829,1977
60uesDF4UyLUs61FgiDkdp,Hello,"['Ice Cube', 'Dr. Dre', 'MC Ren']",0.903,232533,0.61,0.155,0,10,0.389,-6.176,0,58,0.339,91.46,0.627,2000
2H3Ee8gYFvCZ2ivuOl5wwI,Make Your Mind Up,['Souls Of Mischief'],0.788,230813,0.623,0.109,3.62E-05,10,0.142,-12.298,0,35,0.357,93.567,0.542,1993
4zZlrwJTsdXaxC0IFH0App,Cotton Eyed Joe - Single Version,['Bob Wills & His Texas Playboys'],0.702,157373,0.292,0.979,0.269,7,0.29,-11.183,1,20,0.0482,112.171,0.923,1982
5RnlUyTKgmd7V6tXdQcKVK,Ready or Not Here I Come (Can't Hide from Love) - Remastered,['The Delfonics'],0.552,119467,0.636,0.304,2.32E-05,3,0.153,-6.215,1,48,0.0338,82.884,0.663,1969
4PG9xHq6APPuMPcqREe9ql,Tu Y Las Nubes,['Mi Banda El Mexicano'],0.506,174411,0.438,0.986,0.000997,5,0.223,-8.652,1,33,0.0414,192.652,0.968,1993
